Date,Adj Close,Close,High,Low,Open,Volume
2018-01-02,108.54943084716797,114.51000213623047,115.08000183105469,113.94999694824219,114.56999969482422,6080900
2018-01-03,109.63008117675781,115.6500015258789,115.79000091552734,114.66000366210938,114.94999694824219,6946100
2018-01-04,110.0377197265625,116.08000183105469,117.36000061035156,116.02999877929688,116.25,7805300
2018-01-05,112.67300415039062,118.86000061035156,119.0,116.41999816894531,116.98999786376953,8590500
2018-01-08,113.12799835205078,119.33999633789062,120.4800033569336,118.06999969482422,118.61000061035156,6660700
2018-01-09,112.90998077392578,119.11000061035156,119.97000122070312,118.66000366210938,119.97000122070312,6562400
2018-01-10,112.7867660522461,118.9800033569336,119.05000305175781,117.45999908447266,118.69000244140625,7490300
2018-01-11,113.60199737548828,119.83999633789062,119.9800033569336,118.68000030517578,118.80000305175781,5982100
2018-01-12,113.83897399902344,120.08999633789062,120.3499984741211,119.70999908447266,120.12000274658203,5585800
2018-01-16,114.12336730957031,120.38999938964844,121.94000244140625,119.91000366210938,121.18000030517578,8803800
2018-01-17,115.63059997558594,121.9800033569336,122.16000366210938,120.7300033569336,121.19999694824219,7991500
2018-01-18,116.7017822265625,123.11000061035156,123.19999694824219,122.02999877929688,122.5199966430664,8661000
2018-01-19,116.31311798095703,122.69999694824219,123.6500015258789,121.91999816894531,123.05000305175781,8250700
2018-01-22,117.85826873779297,124.33000183105469,124.33000183105469,122.4000015258789,122.87000274658203,9355000
2018-01-23,118.16161346435547,124.6500015258789,125.51000213623047,124.20999908447266,124.5999984741211,5683300
2018-01-24,118.06680297851562,124.55000305175781,125.44999694824219,123.70999908447266,125.05000305175781,6425200
2018-01-25,118.70197296142578,125.22000122070312,125.47000122070312,124.62999725341797,125.0,7166400
2018-01-26,119.74466705322266,126.31999969482422,126.37999725341797,124.76000213623047,125.7699966430664,5604900
2018-01-29,118.34172058105469,124.83999633789062,126.87999725341797,124.69000244140625,126.73999786376953,6257900
2018-01-30,117.1188735961914,123.55000305175781,124.29000091552734,122.83999633789062,123.81999969482422,8154400
2018-01-31,117.76348114013672,124.2300033569336,124.4800033569336,123.04000091552734,123.77999877929688,7338200
2018-02-01,119.17591094970703,125.72000122070312,126.26000213623047,124.0999984741211,124.73999786376953,11169700
2018-02-02,114.61631774902344,120.91000366210938,123.72000122070312,120.69999694824219,123.72000122070312,13937700
2018-02-05,110.21781921386719,116.2699966430664,121.12999725341797,115.01000213623047,118.69999694824219,16623900
2018-02-06,113.72522735595703,119.97000122070312,120.30000305175781,113.25,115.19999694824219,19053300
2018-02-07,113.42184448242188,119.6500015258789,122.45999908447266,119.20999908447266,120.08999633789062,9294000
2018-02-08,107.93326568603516,113.86000061035156,119.81999969482422,113.54000091552734,119.52999877929688,12673400
2018-02-09,110.26521301269531,116.31999969482422,117.20999908447266,111.0199966430664,114.55000305175781,17695500
2018-02-12,112.30330657958984,118.47000122070312,118.83999633789062,116.87999725341797,117.79000091552734,11526300
2018-02-13,112.1895523071289,118.3499984741211,118.80000305175781,117.12999725341797,117.8499984741211,7803900
2018-02-14,114.54046630859375,120.83000183105469,120.94999694824219,117.5,117.62000274658203,9206400
2018-02-15,116.11679077148438,122.27999877929688,122.30999755859375,119.97000122070312,121.69999694824219,6921300
2018-02-16,115.70846557617188,121.8499984741211,122.98999786376953,121.56999969482422,121.62999725341797,6371400
2018-02-20,115.86042022705078,122.01000213623047,123.05000305175781,121.0199966430664,121.3499984741211,6182800
2018-02-21,114.36003875732422,120.43000030517578,122.83000183105469,120.41000366210938,122.05000305175781,7676100
