Date,Adj Close,Close,High,Low,Open,Volume
2018-01-02,53.525272369384766,65.19999694824219,65.33000183105469,64.16999816894531,64.37999725341797,6329600
2018-01-03,54.13277053833008,65.94000244140625,66.05999755859375,64.69000244140625,65.22000122070312,6844200
2018-01-04,54.2066650390625,66.02999877929688,66.52999877929688,65.91000366210938,66.18000030517578,5060100
2018-01-05,54.567867279052734,66.47000122070312,66.5999984741211,65.5,66.04000091552734,5421800
2018-01-08,54.403690338134766,66.2699966430664,66.52999877929688,65.94000244140625,66.25,4266900
2018-01-09,53.58274841308594,65.2699966430664,65.86000061035156,64.94000244140625,65.63999938964844,7632300
2018-01-10,53.57453155517578,65.26000213623047,65.73999786376953,64.87999725341797,65.4800033569336,6569300
2018-01-11,53.71409606933594,65.43000030517578,65.5,65.13999938964844,65.19999694824219,4233100
2018-01-12,53.67304229736328,65.37999725341797,65.9000015258789,65.08000183105469,65.61000061035156,5007200
2018-01-16,56.02912902832031,68.25,68.6500015258789,66.02999877929688,66.2300033569336,24478800
2018-01-17,55.84031677246094,68.0199966430664,68.9000015258789,67.23999786376953,68.5199966430664,12559100
2018-01-18,55.864959716796875,68.05000305175781,68.18000030517578,67.48999786376953,67.75,6797900
2018-01-19,55.85675048828125,68.04000091552734,68.25,67.75,68.04000091552734,8864300
2018-01-22,56.37394332885742,68.66999816894531,68.75,67.70999908447266,67.80999755859375,8566200
2018-01-23,56.103023529052734,68.33999633789062,68.9000015258789,68.23999786376953,68.5999984741211,7825600
2018-01-24,55.8074951171875,67.9800033569336,68.29000091552734,67.37999725341797,68.19999694824219,12383100
2018-01-25,55.347755432128906,67.41999816894531,68.37000274658203,67.29000091552734,68.13999938964844,9122200
2018-01-26,56.25900650024414,68.52999877929688,68.52999877929688,67.5999984741211,67.94000244140625,7919000
2018-01-29,55.265682220458984,67.31999969482422,68.30000305175781,67.23999786376953,68.16000366210938,9745300
2018-01-30,54.9947624206543,66.98999786376953,67.91000366210938,66.7300033569336,67.43000030517578,8059500
2018-01-31,56.02912902832031,68.25,68.37999725341797,67.45999908447266,67.55000305175781,13915600
2018-02-01,54.838783264160156,66.80000305175781,68.3499984741211,66.31999969482422,67.0,16838500
2018-02-02,54.239498138427734,66.06999969482422,67.04000091552734,65.86000061035156,66.18000030517578,10971700
2018-02-05,50.67660903930664,61.72999954223633,66.55000305175781,60.5,66.30000305175781,35996000
2018-02-06,52.868526458740234,64.4000015258789,64.52999877929688,62.20000076293945,62.310001373291016,24458700
2018-02-07,53.39393997192383,65.04000091552734,66.12000274658203,64.0199966430664,64.22000122070312,15021200
2018-02-08,51.243072509765625,62.41999816894531,65.06999969482422,62.400001525878906,64.62999725341797,13451600
2018-02-09,52.53193664550781,63.9900016784668,64.31999969482422,61.459999084472656,62.95000076293945,23095000
2018-02-12,53.90291976928711,65.66000366210938,65.69999694824219,64.38999938964844,64.88999938964844,13692100
2018-02-13,53.935752868652344,65.69999694824219,65.76000213623047,64.9800033569336,65.2300033569336,7695900
2018-02-14,54.66638946533203,66.58999633789062,66.80000305175781,65.0999984741211,65.1500015258789,10370900
2018-02-15,53.590946197509766,65.27999877929688,66.37999725341797,63.86000061035156,66.37999725341797,15548400
2018-02-16,53.237953186035156,64.8499984741211,65.83000183105469,64.5999984741211,64.7699966430664,11760300
2018-02-20,52.53193664550781,63.9900016784668,64.13999938964844,61.86000061035156,63.0099983215332,27494600
2018-02-21,52.04758834838867,63.400001525878906,63.86000061035156,62.650001525878906,63.119998931884766,14895600
2018-02-22,51.046043395996094,62.18000030517578,63.58000183105469,62.029998779296875,63.150001525878906,11722300
2018-02-23,51.981895446777344,63.31999969482422,63.31999969482422,62.029998779296875,62.810001373291016,6762200
2018-02-26,54.98655700683594,66.9800033569336,67.36000061035156,64.19000244140625,64.55000305175781,27374300
2018-02-27,54.9285888671875,66.33999633789062,67.62999725341797,66.01000213623047,67.0,14326000
2018-02-28,53.81908416748047,65.0,66.72000122070312,64.91000366210938,66.69999694824219,9582100
2018-03-01,53.78597640991211,64.95999908447266,66.23999786376953,64.33000183105469,65.02999877929688,10799200
2018-03-02,53.60381317138672,64.73999786376953,64.8499984741211,64.02999877929688,64.30999755859375,10612700
2018-03-05,52.99938201904297,64.01000213623047,65.5999984741211,63.540000915527344,64.33999633789062,15445500
2018-03-06,51.4510498046875,62.13999938964844,63.54999923706055,61.060001373291016,63.5,23450400
2018-03-07,51.740848541259766,62.4900016784668,62.61000061035156,61.43000030517578,61.4900016784668,12602400
2018-03-08,51.18609619140625,61.81999969482422,62.7400016784668,61.56999969482422,62.650001525878906,8902100
2018-03-09,52.18795394897461,63.029998779296875,63.060001373291016,62.119998931884766,62.36000061035156,7655300
2018-03-12,52.005802154541016,62.810001373291016,63.47999954223633,62.29999923706055,63.04999923706055,15801300
2018-03-13,49.430763244628906,59.70000076293945,61.400001525878906,59.130001068115234,59.77000045776367,38572700
2018-03-14,49.778507232666016,60.119998931884766,60.380001068115234,57.900001525878906,59.900001525878906,29759100
2018-03-15,49.58809280395508,59.88999938964844,60.279998779296875,59.560001373291016,60.029998779296875,10494300
2018-03-16,50.19251251220703,60.619998931884766,61.4900016784668,60.47999954223633,60.599998474121094,25574500
2018-03-19,48.32955551147461,58.369998931884766,60.349998474121094,57.900001525878906,60.189998626708984,14131400
2018-03-20,48.238460540771484,58.2599983215332,59.09000015258789,57.95000076293945,58.9900016784668,10615400
2018-03-21,47.03788757324219,56.810001373291016,58.279998779296875,56.77000045776367,57.5,12231900
2018-03-22,46.01945114135742,55.58000183105469,56.83000183105469,55.52000045776367,56.2400016784668,13554600
2018-03-23,44.42972946166992,53.65999984741211,55.79999923706055,53.650001525878906,55.630001068115234,14713300
2018-03-26,46.47484588623047,56.130001068115234,56.13999938964844,54.25,54.58000183105469,12093900
2018-03-27,45.40675354003906,54.84000015258789,57.2400016784668,54.540000915527344,56.59000015258789,12243200
2018-03-28,45.290828704833984,54.70000076293945,55.970001220703125,54.459999084472656,54.810001373291016,12925500
2018-03-29,45.87870788574219,55.40999984741211,55.93000030517578,54.619998931884766,55.040000915527344,8482500
2018-04-02,44.55392837524414,53.810001373291016,55.2400016784668,53.06999969482422,55.099998474121094,16469600
2018-04-03,45.35707473754883,54.779998779296875,55.04999923706055,53.619998931884766,54.290000915527344,7930700
2018-04-04,45.53095626831055,54.9900016784668,55.119998931884766,53.41999816894531,53.79999923706055,7496700
2018-04-05,45.572349548339844,55.040000915527344,55.5,54.439998626708984,55.4900016784668,5823300
2018-04-06,43.98261642456055,53.119998931884766,54.77000045776367,53.11000061035156,54.41999816894531,8322200
2018-04-09,44.23929214477539,53.43000030517578,54.88999938964844,53.34000015258789,53.52000045776367,7608500
2018-04-10,45.34880447387695,54.77000045776367,55.0099983215332,54.220001220703125,54.58000183105469,12009000
2018-04-11,45.54751205444336,55.0099983215332,55.06999969482422,54.150001525878906,54.189998626708984,6205300
2018-04-12,45.704837799072266,55.20000076293945,55.650001525878906,55.02000045776367,55.470001220703125,7412700
2018-04-13,46.143672943115234,55.72999954223633,56.790000915527344,55.41999816894531,56.61000061035156,12588200
2018-04-16,45.34880447387695,54.77000045776367,55.9900016784668,54.56999969482422,55.939998626708984,7850500
2018-04-17,45.82902526855469,55.349998474121094,55.68000030517578,54.779998779296875,54.9900016784668,7089700
2018-04-18,45.729671478271484,55.22999954223633,55.619998931884766,54.880001068115234,55.13999938964844,4796800
2018-04-19,43.52722930908203,52.56999969482422,54.13999938964844,52.5,54.0,19179500
2018-04-20,42.59159851074219,51.439998626708984,52.88999938964844,51.31999969482422,52.810001373291016,11838200
2018-04-23,41.838130950927734,50.529998779296875,51.810001373291016,50.27000045776367,51.5,10961500
2018-04-24,41.34961700439453,49.939998626708984,51.290000915527344,49.380001068115234,50.880001068115234,11670000
2018-04-25,41.19230270385742,49.75,50.439998626708984,48.869998931884766,50.0,9619200
2018-04-26,41.78845977783203,50.470001220703125,50.59000015258789,48.560001373291016,49.52000045776367,13684000
