Date,Adj Close,Close,High,Low,Open,Volume
2018-01-02,197.13583374023438,221.16000366210938,222.4499969482422,220.0,221.02000427246094,3485000
2018-01-03,199.20382690429688,223.47999572753906,223.80999755859375,220.52000427246094,221.6199951171875,2417600
2018-01-04,200.06846618652344,224.4499969482422,226.10000610351562,224.1699981689453,224.33999633789062,2749100
2018-01-05,203.88352966308594,228.72999572753906,229.0500030517578,224.72000122070312,225.19000244140625,2432800
2018-01-08,200.34478759765625,224.75999450683594,228.7100067138672,224.61000061035156,228.1300048828125,2850800
2018-01-09,201.34312438964844,225.8800048828125,226.6300048828125,223.3000030517578,224.75999450683594,2672200
2018-01-10,199.84556579589844,224.1999969482422,225.00999450683594,223.02999877929688,224.8300018310547,2311600
2018-01-11,200.90634155273438,225.38999938964844,225.9199981689453,223.6999969482422,224.17999267578125,2543600
2018-01-12,203.8032989501953,228.63999938964844,229.89999389648438,226.52000427246094,227.4499969482422,3943800
2018-01-16,207.60052490234375,232.89999389648438,235.0,231.25,233.3699951171875,6852600
2018-01-17,212.52987670898438,238.42999267578125,238.9600067138672,233.85000610351562,234.6699981689453,5124800
2018-01-18,216.74603271484375,243.16000366210938,243.89999389648438,238.5500030517578,239.25999450683594,6234200
2018-01-19,216.91537475585938,243.35000610351562,244.35000610351562,241.07000732421875,244.17999267578125,4293600
2018-01-22,217.1025848388672,243.55999755859375,243.8000030517578,241.36000061035156,243.58999633789062,4012200
2018-01-23,218.57337951660156,245.2100067138672,246.97999572753906,242.41000366210938,242.99000549316406,3300000
2018-01-24,218.25242614746094,244.85000610351562,247.30999755859375,243.7100067138672,246.00999450683594,2733300
2018-01-25,218.54661560058594,245.17999267578125,246.19000244140625,243.89999389648438,244.75,2420500
2018-01-26,221.47921752929688,248.47000122070312,248.74000549316406,244.4600067138672,245.0,2615300
2018-01-29,220.5343475341797,247.41000366210938,250.7899932861328,247.39999389648438,249.27999877929688,2564700
2018-01-30,210.94320678710938,236.64999389648438,242.74000549316406,232.10000610351562,232.8800048828125,11565500
2018-01-31,211.05909729003906,236.77999877929688,247.0,235.75999450683594,242.83999633789062,5187400
2018-02-01,209.66851806640625,235.22000122070312,237.82000732421875,233.8300018310547,235.25999450683594,4268300
2018-02-02,206.69137573242188,231.8800048828125,236.3000030517578,231.19000244140625,233.0,3959900
2018-02-05,196.11968994140625,220.02000427246094,233.11000061035156,208.47999572753906,230.7899932861328,6290000
2018-02-06,200.71913146972656,225.17999267578125,226.50999450683594,210.2100067138672,212.1999969482422,7064800
2018-02-07,201.28968811035156,225.82000732421875,229.2899932861328,221.50999450683594,222.3300018310547,5589200
2018-02-08,192.94639587402344,216.4600067138672,226.6300048828125,216.25999450683594,225.3300018310547,4902400
2018-02-09,196.9575958251953,220.9600067138672,223.27999877929688,212.00999450683594,218.0,6225300
2018-02-12,201.17376708984375,225.69000244140625,228.0,222.14999389648438,222.44000244140625,4912000
2018-02-13,202.0205535888672,226.63999938964844,227.1199951171875,222.38999938964844,223.14999389648438,3536800
2018-02-14,203.92813110351562,228.77999877929688,229.33999633789062,223.9199981689453,224.9499969482422,2878400
2018-02-15,201.4678955078125,226.02000427246094,230.0,221.74000549316406,229.27000427246094,4662700
2018-02-16,204.45401000976562,229.3699951171875,230.5500030517578,225.6999969482422,225.99000549316406,3621700
2018-02-20,202.0383758544922,226.66000366210938,228.75,225.61000061035156,227.91000366210938,3172300
2018-02-21,200.6746368408203,225.1300048828125,229.35000610351562,225.11000061035156,226.14999389648438,3371900
2018-02-22,202.42164611816406,227.08999633789062,229.83999633789062,225.0800018310547,226.3000030517578,2767900
2018-02-23,205.15821838378906,230.16000366210938,230.32000732421875,225.91000366210938,227.89999389648438,2393900
2018-02-26,208.634521484375,234.05999755859375,234.50999450683594,229.6999969482422,231.63999938964844,3307000
2018-02-27,207.26182556152344,232.52000427246094,235.88999938964844,232.44000244140625,234.39999389648438,2899500
2018-02-28,201.59266662597656,226.16000366210938,234.75,226.08999633789062,234.4199981689453,4368600
2018-03-01,200.06846618652344,224.4499969482422,229.2899932861328,222.74000549316406,225.6999969482422,3514600
2018-03-02,200.7280731201172,225.19000244140625,225.82000732421875,222.58999633789062,223.2100067138672,2613600
2018-03-05,203.57151794433594,228.3800048828125,229.42999267578125,222.7899932861328,223.3699951171875,2627300
2018-03-06,201.61048889160156,226.17999267578125,229.14999389648438,223.88999938964844,228.9199981689453,2652800
2018-03-07,202.5821075439453,227.27000427246094,227.82000732421875,223.75,224.35000610351562,3242200
2018-03-08,200.98129272460938,224.72999572753906,227.99000549316406,223.9199981689453,227.92999267578125,3500900
2018-03-09,201.6072998046875,225.42999267578125,226.52000427246094,222.5,226.11000061035156,4834600
2018-03-12,199.22842407226562,222.77000427246094,227.0,222.77000427246094,226.2100067138672,3117300
2018-03-13,202.9577178955078,226.94000244140625,228.05999755859375,223.16000366210938,223.52999877929688,3343800
2018-03-14,201.56263732910156,225.3800048828125,229.38999938964844,225.02000427246094,227.1300048828125,3048200
2018-03-15,205.22935485839844,229.47999572753906,230.75999450683594,225.66000366210938,225.8300018310547,3330200
2018-03-16,203.780517578125,227.86000061035156,231.27000427246094,227.75,229.66000366210938,5690300
2018-03-19,201.2675018310547,225.0500030517578,227.97000122070312,223.67999267578125,227.30999755859375,3407300
2018-03-20,202.81463623046875,226.77999877929688,227.60000610351562,223.8800048828125,225.16000366210938,3429100
2018-03-21,199.27313232421875,222.82000732421875,227.44000244140625,222.82000732421875,226.4499969482422,3419800
2018-03-22,192.4673614501953,215.2100067138672,221.66000366210938,215.10000610351562,221.64999389648438,5894800
2018-03-23,190.0884552001953,212.5500030517578,217.72999572753906,212.5,215.75,5741200
2018-03-26,195.91941833496094,219.07000732421875,219.41000366210938,214.6999969482422,215.19000244140625,3561300
2018-03-27,194.92669677734375,217.9600067138672,221.9499969482422,216.41000366210938,220.32000732421875,3722100
2018-03-28,195.40966796875,218.5,219.91000366210938,217.0399932861328,218.88999938964844,3179500
2018-03-29,191.3852081298828,214.0,223.35000610351562,214.0,219.3800048828125,5529400
2018-04-02,194.24703979492188,217.1999969482422,222.99000549316406,214.6300048828125,218.4600067138672,6220700
2018-04-03,200.84715270996094,224.5800018310547,225.10000610351562,219.69000244140625,220.33999633789062,4652000
2018-04-04,204.61224365234375,228.7899932861328,229.47999572753906,220.4199981689453,220.69000244140625,4674000
2018-04-05,204.8626251220703,229.07000732421875,231.5800018310547,226.8000030517578,229.4600067138672,3348100
2018-04-06,200.2926788330078,223.9600067138672,228.19000244140625,221.82000732421875,226.64999389648438,3231700
2018-04-09,199.19264221191406,222.72999572753906,226.1300048828125,222.36000061035156,225.5800018310547,3031500
2018-04-10,202.82354736328125,226.7899932861328,228.16000366210938,223.49000549316406,225.39999389648438,2737500
2018-04-11,198.4503631591797,221.89999389648438,225.38999938964844,221.69000244140625,224.27000427246094,3482100
2018-04-12,200.54307556152344,224.24000549316406,225.75,223.41000366210938,224.0399932861328,2664500
2018-04-13,200.57888793945312,224.27999877929688,226.1300048828125,223.0800018310547,225.10000610351562,2496600
2018-04-16,205.9805450439453,230.32000732421875,231.85000610351562,226.35000610351562,227.11000061035156,4510600
2018-04-17,213.34080505371094,238.5500030517578,241.6699981689453,236.0800018310547,239.30999755859375,6180300
2018-04-18,211.41806030273438,236.39999389648438,239.74000549316406,236.3000030517578,239.0,2940100
2018-04-19,210.84567260742188,235.75999450683594,238.27000427246094,234.8000030517578,236.1999969482422,2734900
2018-04-20,210.21963500976562,235.05999755859375,237.10000610351562,233.5,236.0500030517578,2842000
2018-04-23,209.57569885253906,234.33999633789062,236.2100067138672,233.0800018310547,235.2899932861328,3051700
2018-04-24,209.46844482421875,234.22000122070312,237.32000732421875,232.55999755859375,235.9499969482422,2771200
2018-04-25,210.0765380859375,234.89999389648438,235.10000610351562,230.44000244140625,233.4499969482422,3118800
2018-04-26,211.9814453125,237.02999877929688,237.83999633789062,234.3300018310547,235.72999572753906,2252800
2018-04-27,214.79855346679688,240.17999267578125,240.5399932861328,237.14999389648438,237.6300048828125,2301800
2018-04-30,211.41806030273438,236.39999389648438,241.0,236.39999389648438,241.0,3446900
2018-05-01,211.82049560546875,236.85000610351562,237.49000549316406,234.36000061035156,237.0,2633500
2018-05-02,208.7887420654297,233.4600067138672,236.2100067138672,232.86000061035156,235.3800048828125,3542700
2018-05-03,209.40582275390625,234.14999389648438,234.8000030517578,229.30999755859375,231.97000122070312,2731600
2018-05-04,210.9708709716797,235.89999389648438,236.64999389648438,232.16000366210938,233.10000610351562,1999900
2018-05-07,209.07489013671875,233.77999877929688,236.99000549316406,232.6300048828125,235.8800048828125,3237800
2018-05-08,207.5098114013672,232.02999877929688,233.72000122070312,230.64999389648438,233.72000122070312,2698300
2018-05-09,204.98788452148438,229.2100067138672,233.4199981689453,228.22999572753906,233.0500030517578,3504200
2018-05-10,209.01231384277344,233.7100067138672,234.2899932861328,229.36000061035156,230.14999389648438,2169000
2018-05-11,213.09938049316406,238.27999877929688,238.8000030517578,232.9499969482422,233.5800018310547,3044900
2018-05-14,217.2311248779297,242.89999389648438,243.6699981689453,238.82000732421875,238.89999389648438,3893600
2018-05-15,214.19046020507812,239.5,242.22000122070312,238.6699981689453,241.86000061035156,2396600
2018-05-16,216.1758575439453,241.72000122070312,241.80999755859375,238.57000732421875,239.64999389648438,1906100
2018-05-17,217.2847900390625,242.9600067138672,243.55999755859375,240.5399932861328,241.49000549316406,2418700
2018-05-18,218.78729248046875,244.63999938964844,244.75999450683594,242.38999938964844,243.3699951171875,2283600
2018-05-21,221.70274353027344,247.89999389648438,249.1699981689453,244.83999633789062,245.0,3040700
2018-05-22,219.27015686035156,245.17999267578125,248.0500030517578,243.83999633789062,248.0,2644100
2018-05-23,218.44741821289062,244.25999450683594,245.5,241.63999938964844,244.02999877929688,3047800
2018-05-24,217.07911682128906,242.72999572753906,245.44000244140625,242.1999969482422,244.57000732421875,2610400
2018-05-25,219.06451416015625,244.9499969482422,245.5800018310547,242.44000244140625,242.9499969482422,1554900
2018-05-29,216.57826232910156,242.1699981689453,243.86000061035156,240.24000549316406,243.86000061035156,2837800
2018-05-30,219.0555419921875,244.94000244140625,245.75,242.6300048828125,243.74000549316406,2071900
2018-05-31,215.988037109375,241.50999450683594,244.75,240.67999267578125,244.2100067138672,2966100
2018-06-01,217.63357543945312,243.35000610351562,243.74000549316406,241.2899932861328,243.74000549316406,2371400
2018-06-04,218.7783203125,244.6300048828125,245.24000549316406,242.74000549316406,244.0,2188900
2018-06-05,218.59947204589844,244.42999267578125,245.11000061035156,241.91000366210938,245.08999633789062,1531900
