Date,Adj Close,Close,High,Low,Open,Volume
2018-01-02,139.71929931640625,177.0,177.82000732421875,174.4199981689453,175.35000610351562,2301100
2018-01-03,142.35577392578125,180.33999633789062,181.44000244140625,175.75999450683594,176.91000366210938,3084000
2018-01-04,141.75587463378906,179.5800018310547,180.86000061035156,178.75,180.6300048828125,2021100
2018-01-05,142.6004638671875,180.64999389648438,180.8800048828125,179.02999877929688,180.83999633789062,2211400
2018-01-08,142.5610809326172,180.60000610351562,181.25,178.42999267578125,180.47999572753906,2356200
2018-01-09,144.7554931640625,183.3800048828125,184.52999877929688,180.1199951171875,180.52999877929688,3031700
2018-01-10,144.34507751464844,182.86000061035156,183.6999969482422,180.3699951171875,182.66000366210938,2542700
2018-01-11,143.63461303710938,181.9600067138672,182.86000061035156,181.10000610351562,182.86000061035156,2101300
2018-01-12,146.06585693359375,185.0399932861328,185.61000061035156,181.75,182.33999633789062,3111400
2018-01-16,146.46058654785156,185.5399932861328,187.4499969482422,184.1699981689453,185.6199951171875,3374600
2018-01-17,148.41033935546875,188.00999450683594,189.3000030517578,185.89999389648438,187.6999969482422,4018200
2018-01-18,148.0787811279297,187.58999633789062,188.55999755859375,185.5,187.4499969482422,3084900
2018-01-19,149.41282653808594,189.27999877929688,189.72000122070312,187.60000610351562,188.36000061035156,3652300
2018-01-22,151.8204345703125,192.3300018310547,192.57000732421875,189.42999267578125,189.72999572753906,3579800
2018-01-23,151.55206298828125,191.99000549316406,196.02999877929688,191.60000610351562,193.0,3486700
2018-01-24,150.478515625,190.6300048828125,192.94000244140625,189.50999450683594,192.75,2765700
2018-01-25,150.0443878173828,190.0800018310547,191.8000030517578,188.89999389648438,191.39999389648438,2470300
2018-01-26,154.725341796875,196.00999450683594,196.8000030517578,190.99000549316406,191.0500030517578,3920300
2018-01-29,156.29620361328125,198.0,201.22999572753906,195.64999389648438,196.2100067138672,4565700
2018-01-30,150.98365783691406,191.27000427246094,196.47000122070312,190.5500030517578,196.17999267578125,3990800
2018-01-31,146.86317443847656,186.0500030517578,192.27000427246094,184.64999389648438,191.63999938964844,4677700
2018-02-01,146.4763946533203,185.55999755859375,186.8300018310547,182.3300018310547,185.0,4078100
2018-02-02,147.62098693847656,187.00999450683594,192.60000610351562,183.00999450683594,183.4600067138672,7029400
2018-02-05,137.94320678710938,174.75,188.60000610351562,174.6199951171875,186.82000732421875,6922800
2018-02-06,139.44302368164062,176.64999389648438,180.27999877929688,172.0399932861328,177.99000549316406,7527700
2018-02-07,140.09031677246094,177.47000122070312,180.99000549316406,176.0,176.25,5715700
2018-02-08,136.65652465820312,173.1199951171875,180.4199981689453,173.0,177.92999267578125,6026800
2018-02-09,136.92494201660156,173.4600067138672,175.4600067138672,168.25,174.1300048828125,6093900
2018-02-12,138.03790283203125,174.8699951171875,176.6699981689453,173.0,174.3000030517578,4324800
2018-02-13,138.88253784179688,175.94000244140625,176.6999969482422,172.4600067138672,173.8699951171875,3834700
2018-02-14,142.77975463867188,179.52000427246094,180.30999755859375,174.05999755859375,174.0800018310547,5958700
2018-02-15,146.02468872070312,183.60000610351562,185.0,179.89999389648438,180.0,4493400
2018-02-16,145.9849853515625,183.5500030517578,186.1199951171875,182.67999267578125,183.8000030517578,4365800
2018-02-20,145.53163146972656,182.97999572753906,184.30999755859375,182.13999938964844,182.88999938964844,4078400
2018-02-21,145.0941925048828,182.42999267578125,185.5,182.39999389648438,183.19000244140625,4054600
2018-02-22,145.11009216308594,182.4499969482422,185.16000366210938,182.00999450683594,182.50999450683594,3868200
