Date,Adj Close,Close,High,Low,Open,Volume
2018-01-02,43.080596923828125,55.31999969482422,55.5099983215332,54.81999969482422,55.09000015258789,3985200
2018-01-03,43.874916076660156,56.34000015258789,56.38999938964844,55.33000183105469,55.380001068115234,4105800
2018-01-04,44.381099700927734,56.9900016784668,57.189998626708984,56.09000015258789,56.40999984741211,4897200
2018-01-05,44.295448303222656,56.880001068115234,56.90999984741211,56.18000030517578,56.68000030517578,3771900
2018-01-08,44.74711608886719,57.459999084472656,57.459999084472656,56.59000015258789,56.7599983215332,4522900
2018-01-09,45.11314010620117,57.93000030517578,58.31999969482422,57.40999984741211,57.470001220703125,5519700
2018-01-10,44.895084381103516,57.650001525878906,58.279998779296875,57.560001373291016,58.13999938964844,4627900
2018-01-11,46.08657455444336,59.18000030517578,59.47999954223633,57.540000915527344,58.16999816894531,7341800
2018-01-12,46.76408004760742,60.04999923706055,60.2400016784668,59.119998931884766,59.38999938964844,6742100
2018-01-16,45.82179641723633,58.84000015258789,60.220001220703125,58.79999923706055,60.0,5458600
2018-01-17,46.61612319946289,59.86000061035156,60.189998626708984,58.779998779296875,58.970001220703125,5798400
2018-01-18,46.53824996948242,59.7599983215332,60.060001373291016,59.150001525878906,59.619998931884766,4554800
2018-01-19,46.53046417236328,59.75,59.810001373291016,59.27000045776367,59.68000030517578,5037500
2018-01-22,47.24692153930664,60.66999816894531,60.68000030517578,59.790000915527344,59.86000061035156,5748800
2018-01-23,47.09117126464844,60.470001220703125,60.70000076293945,60.029998779296875,60.61000061035156,5478800
2018-01-24,47.10673522949219,60.4900016784668,61.31999969482422,60.45000076293945,60.540000915527344,4992000
2018-01-25,46.3202018737793,59.47999954223633,60.900001525878906,59.400001525878906,60.75,5473400
2018-01-26,47.028865814208984,60.38999938964844,60.52000045776367,59.61000061035156,59.70000076293945,5277700
2018-01-29,46.460365295410156,59.65999984741211,60.529998779296875,59.560001373291016,59.91999816894531,4167600
2018-01-30,45.525875091552734,58.459999084472656,59.31999969482422,58.08000183105469,58.939998626708984,6381000
2018-01-31,45.798439025878906,58.810001373291016,59.2400016784668,58.279998779296875,58.529998779296875,7073700
2018-02-01,46.21895980834961,59.349998474121094,59.970001220703125,58.150001525878906,59.0,7011000
2018-02-02,44.94960403442383,57.720001220703125,59.439998626708984,57.61000061035156,59.16999816894531,8433300
2018-02-05,43.56340026855469,55.939998626708984,58.470001220703125,55.40999984741211,57.13999938964844,11060300
2018-02-06,43.56340026855469,55.939998626708984,56.540000915527344,54.41999816894531,54.75,11013500
2018-02-07,43.32200241088867,55.630001068115234,56.970001220703125,55.630001068115234,56.060001373291016,7721700
2018-02-08,41.460777282714844,53.2400016784668,55.83000183105469,53.22999954223633,55.619998931884766,8618400
2018-02-09,40.72874069213867,52.02000045776367,53.599998474121094,50.18000030517578,53.2400016784668,9685600
